"feature","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"2610206C17Rik",9.83479367040502,-1.42455174058403e-06,0.00144269071068372,0.439179622068807,0.999626031159817
"2610301B20Rik",1310.08828186396,2.12317522469245e-06,0.00144240943509487,0.883201414355716,0.999626031159817
"2610306M01Rik",86.218111257897,9.58220952753437e-06,0.00144265781467564,0.122391164582991,0.999626031159817
"2610307P16Rik",108.873975448174,1.87999992883205e-06,0.0014426736409978,0.637756157450716,0.999626031159817
"2610316D01Rik",27.34084152589,-2.94287445275871e-06,0.00144268204232382,0.361779395377475,0.999626031159817
"2610318N02Rik",35.3405169355741,-4.41353981495093e-06,0.00144267661120826,0.527405496250782,0.999626031159817
"2610507B11Rik",8737.43074615505,-3.99198235696599e-05,0.00144202560891164,0.0856156502032438,0.999626031159817
"2610507I01Rik",15.2874508514432,1.9690474769676e-06,0.00144269372240307,0.107917046033653,0.999626031159817
"2610524H06Rik",196.2754421078,-2.05129698356261e-06,0.00144262759487514,0.768675037606169,0.999626031159817
"2610528A11Rik",129.592681439067,-4.87162587665081e-07,0.00144269175525393,0.749819296233599,0.999626031159817
"2700029M09Rik",1003.72746150771,-2.48364509851518e-06,0.00144264035250286,0.682855905798361,0.999626031159817
"2700038G22Rik",37.0991785871519,6.16874353500866e-06,0.00144269049286634,0.00946293712931928,0.999626031159817
"2700046G09Rik",15.8826033991177,9.81164946502487e-07,0.00144268455199602,0.724456688408149,0.999626031159817
"2700049A03Rik",483.464244014863,-5.21609100149022e-07,0.00144266265511026,0.912569708108229,0.999626031159817
"2700054A10Rik",38.8611752788907,3.40848614722939e-06,0.00144267632184717,0.378390787867785,0.999626031159817
"2700060E02Rik",6046.11006303242,3.4507713799896e-05,0.00144225966961016,0.108412198631334,0.999626031159817
"2700062C07Rik",502.838939350008,5.07005561989018e-06,0.00144262441048272,0.491455735265675,0.999626031159817
"2700069I18Rik",11.2159953188454,1.30903878565132e-06,0.0014426881277099,0.568089392758794,0.999626031159817
"2700070H01Rik",24.8107457918664,-2.52081247032217e-06,0.00144268570365284,0.355957875938316,0.999626031159817
"2700081O15Rik",1759.39384717292,-1.82688095947366e-07,0.00144239409835311,0.850143399257291,0.999626031159817
"2700094K13Rik",411.611668271135,3.03836317037252e-06,0.00144265748082315,0.569014829148101,0.999626031159817
"2700097O09Rik",211.837924549862,1.97220243729526e-07,0.00144261328798707,0.98060047962868,0.999626031159817
"2700099C18Rik",98.7130785619507,5.76681989069386e-07,0.00144268675682938,0.816853798648951,0.999626031159817
